0.51,0.0925439,0.139172,-0.0187094,-0.0716461,-0.0135198,-0.0196131,0.010534,-0.00490934,-0.000662877,-0.00621891
0.515,0.0926851,0.13898,-0.0187462,-0.0735048,-0.0153165,-0.0210632,0.00968543,-0.00568871,-0.00162725,-0.00741315
0.52,0.092829,0.138801,-0.0187541,-0.0753027,-0.0170867,-0.022513,0.00882188,-0.00646981,-0.00256883,-0.0085689
0.525,0.0929773,0.138649,-0.0187263,-0.0770294,-0.0188229,-0.023955,0.00794858,-0.00724713,-0.00348067,-0.00967763
0.53,0.0931318,0.138535,-0.0186562,-0.0786747,-0.0205175,-0.0253816,0.00707088,-0.00801517,-0.004356,-0.0107311
0.535,0.0932943,0.138471,-0.0185375,-0.0802286,-0.0221633,-0.0267857,0.0061941,-0.00876848,-0.00518828,-0.0117214
0.54,0.0934663,0.138467,-0.0183639,-0.0816817,-0.0237532,-0.02816,0.00532352,-0.00950172,-0.00597129,-0.012641
0.545,0.0936494,0.138533,-0.0181296,-0.0830251,-0.0252809,-0.0294977,0.00446429,-0.0102097,-0.00669916,-0.0134832
0.55,0.0938451,0.138681,-0.017829,-0.0842504,-0.0267399,-0.0307924,0.00362142,-0.0108876,-0.00736642,-0.0142416
0.555,0.0940549,0.138918,-0.017457,-0.0853498,-0.0281247,-0.032038,0.00279974,-0.0115305,-0.00796809,-0.0149104
0.56,0.0942798,0.139253,-0.017009,-0.0863165,-0.0294298,-0.0332287,0.0020038,-0.0121342,-0.00849968,-0.0154846
0.565,0.0945212,0.139693,-0.0164809,-0.0871443,-0.0306508,-0.0343596,0.0012379,-0.0126945,-0.00895727,-0.0159601
0.57,0.0947799,0.140245,-0.0158692,-0.0878278,-0.0317833,-0.0354259,0.000505989,-0.0132078,-0.00933752,-0.0163332
0.575,0.0950567,0.140913,-0.0151708,-0.0883627,-0.0328239,-0.0364236,-0.000188311,-0.013671,-0.00963772,-0.0166013
0.58,0.0953525,0.141703,-0.0143834,-0.0887455,-0.0337697,-0.0373493,-0.000841783,-0.0140811,-0.00985579,-0.0167626
0.585,0.0956676,0.142618,-0.0135053,-0.0889738,-0.0346184,-0.0382,-0.00145162,-0.0144359,-0.00999032,-0.0168159
0.59,0.0960025,0.143659,-0.0125356,-0.0890459,-0.0353684,-0.0389736,-0.00201543,-0.0147335,-0.0100406,-0.0167612
0.595,0.0963573,0.144828,-0.0114738,-0.0889615,-0.0360187,-0.0396685,-0.00253132,-0.0149727,-0.0100065,-0.016599
